sample,frame_ms
1641,6.677898
1642,3.329996
1643,6.696705
1644,6.651396
1645,3.330003
1646,6.689201
1647,6.643998
1648,3.333900
1649,6.650099
1650,6.678203
1651,6.675397
1652,3.330003
1653,10.024200
1654,3.329996
1655,6.651006
1656,6.650000
1657,3.336997
1658,6.643198
1659,3.347803
1660,6.683199
1661,3.330003
1662,6.669898
1663,3.330003
1664,10.014400
1665,3.329996
1666,6.643701
1667,6.693502
1668,3.330003
1669,6.631796
1670,3.330003
1671,6.693296
1672,6.667503
1673,3.330003
1674,6.665795
1675,6.679400
1676,3.330003
1677,6.643601
1678,6.690696
1679,6.652601
1680,3.377799
1681,6.627303
1682,6.658199
1683,6.663797
1684,3.333702
1685,10.019700
1686,3.330003
1687,6.642198
1688,6.664498
1689,6.680902
1690,3.330003
1691,10.045700
1692,3.329996
1693,6.623405
1694,6.658695
1695,3.348200
1696,6.649802
1697,3.342404
1698,6.690398
1699,6.633496
1700,3.336501
1701,10.002900
1702,3.337904
1703,6.682398
1704,6.649405
1705,3.354996
1706,6.659304
1707,6.686996
1708,3.334800
1709,6.637599
1710,6.676098
1711,3.340703
1712,6.626198
1713,6.698703
1714,3.329996
1715,6.652105
1716,6.682901
1717,3.329996
1718,6.671103
1719,6.644097
1720,6.686501
1721,3.330003
1722,6.655697
1723,6.691100
1724,3.330003
1725,6.639895
1726,6.662599
1727,3.359800
1728,10.006610
1729,3.329996
1730,6.656703
1731,6.671896
1732,3.330003
1733,6.681399
1734,6.624702
1735,3.344402
1736,6.678798
1737,6.684899
1738,3.330003
1739,6.675595
1740,3.330003
1741,6.645996
1742,3.338705
1743,6.635296
1744,3.353104
1745,6.685800
1746,6.641702
1747,3.329996
1748,6.681803
1749,6.671301
1750,3.335495
1751,6.643800
1752,6.683001
1753,3.330003
1754,6.649802
1755,6.703196
1756,3.330003
1757,6.641199
1758,6.696698
1759,3.330003
1760,6.642999
1761,6.698200
1762,3.330003
1763,6.636395
1764,6.671301
1765,3.330003
1766,6.658000
1767,6.667297
1768,3.330003
1769,6.697697
1770,6.629202
1771,3.345699
1772,23.351100
1773,6.629499
1774,3.341504
1775,6.693899
1776,6.640001
1777,3.339201
1778,6.703302
1779,6.617099
1780,3.362599
1781,9.992701
1782,3.329996
1783,6.680399
1784,6.689902
1785,3.330003
1786,6.641199
1787,3.329996
1788,6.680102
1789,3.330003
1790,6.654500
1791,3.329996
1792,6.653004
1793,6.672400
1794,3.329996
1795,6.685105
1796,6.656895
1797,3.330003
1798,6.671400
1799,6.647399
1800,3.358199
1801,6.701602
1802,3.330003
1803,6.618495
1804,3.330003
1805,10.003400
1806,6.668601
1807,3.329996
1808,10.010100
1809,3.330003
1810,6.684099
1811,6.678501
1812,3.330003
1813,6.647300
1814,6.673894
1815,3.330003
1816,6.677501
1817,6.645500
1818,3.369997
1819,9.944303
1820,3.336501
1821,26.669390
1822,3.342503
1823,6.693197
1824,6.640306
1825,3.329996
1826,6.714399
1827,6.623002
1828,3.330003
1829,6.691298
1830,6.632298
1831,3.350900
1832,9.989202
1833,3.330003
1834,6.672598
1835,6.696896
1836,3.330003
1837,6.660601
1838,6.638400
1839,3.350602
1840,10.026400
1841,3.330003
1842,6.626998
1843,6.673803
1844,3.329996
1845,6.688301
1846,3.336699
1847,6.630201
1848,3.338301
1849,10.032700
1850,3.329996
1851,6.641901
1852,6.656101
1853,6.690597
1854,6.668601
1855,3.330003
1856,6.682596
1857,6.664703
1858,3.329996
1859,6.658900
1860,6.677501
1861,3.330003
1862,6.679202
1863,6.624894
1864,3.330003
1865,6.671797
1866,6.672407
1867,3.329996
