time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
13.1978434263294,3.659386,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.4749
13.2638443444048,3.719376,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.5421
13.3298448789244,3.779366,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.609
13.3958456015339,3.859352,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.6748
13.4618463315194,3.919342,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.7415
13.5278468586629,3.979332,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.8083
13.5938473858063,4.059319,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.8754
13.6598482135249,4.119308,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000035.9416
13.7258489361343,4.179298,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.008
13.7918496661199,4.259285,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.0752
13.8578624688958,4.319275,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.1422
13.9238624963102,4.359268,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.2079
13.9900026193572,4.439255,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.2761
14.0560033419666,4.499245,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.3421
14.1220042692622,4.559235,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.4092
14.1880050896046,4.639221,1,0,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.5647082,1.31344,-7.442726,0,0,63925000036.4755
