wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005560.4601,4.819191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.528,4.899178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.5771,4.939171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.6445,4.999161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.6937,5.059151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.7614,5.139137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.8284,5.219124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.8946,5.279114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005560.9606,5.339104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.0114,5.399094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.0775,5.459084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.1282,5.519073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.1787,5.559067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005561.2287,5.59906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
