wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005565.9607,10.47824,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.565563,0.55,2,1.45,0,0,0,47940
63925005565.9607,10.47824,0,0,0,7,5,0,0.1,0,0,0,0,5,4.565563,2.1,1,0,0,0,0,47940
63925005565.9607,10.47824,0,0,0,7,6,6,0.1,0,0,0,0,6,5.565563,1.44,3,1.4,0,0,0,47940
63925005565.9607,10.47824,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.565562,0,-1,-1,0,0,0,47940
63925005566.01,10.51823,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.515562,1.495,1,0.3925,1.35,0,0,47940
63925005566.01,10.51823,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.515562,0,-1,1.4,0.6,1,0,47940
63925005566.01,10.51823,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.515562,0.8,1,0,0,0,0,47940
63925005566.01,10.51823,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.515562,0.55,2,1.45,0,0,0,47940
63925005566.01,10.51823,0,0,0,7,5,0,0.1,0,0,0,0,5,4.515562,2.1,1,0,0,0,0,47940
63925005566.01,10.51823,0,0,0,7,6,6,0.1,0,0,0,0,6,5.515562,1.44,3,1.4,0,0,0,47940
63925005566.01,10.51823,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.515562,0,-1,-1,0,0,0,47940
63925005566.0767,10.57822,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.448894,1.495,1,0.3925,1.35,0,0,47940
63925005566.0767,10.57822,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.448894,0,-1,1.4,0.6,1,0,47940
63925005566.0767,10.57822,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.448895,0.8,1,0,0,0,0,47940
63925005566.0767,10.57822,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.448895,0.55,2,1.45,0,0,0,47940
63925005566.0767,10.57822,0,0,0,7,5,0,0.1,0,0,0,0,5,4.448894,2.1,1,0,0,0,0,47940
63925005566.0767,10.57822,0,0,0,7,6,6,0.1,0,0,0,0,6,5.448894,1.44,3,1.4,0,0,0,47940
63925005566.0767,10.57822,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.448894,0,-1,-1,0,0,0,47940
