wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004124.5964,1.059822,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.63,1.099815,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.6628,1.139809,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.6965,1.179802,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.7305,1.219795,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.7638,1.259789,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.7971,1.279785,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.8309,1.319778,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.864,1.359772,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.8973,1.379768,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.9299,1.399765,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.9628,1.439758,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004124.9962,1.459755,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.03,1.499748,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.0631,1.539742,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.0962,1.559738,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.131,1.599731,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.1639,1.639725,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.1971,1.659721,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.2302,1.699715,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.2641,1.739708,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.2974,1.759705,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.3301,1.799698,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.364,1.839691,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.3976,1.859688,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.4301,1.899681,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.4637,1.939674,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.4977,1.959671,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.5305,1.999664,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.5643,2.039658,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.5978,2.059654,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.6305,2.099648,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.6642,2.139641,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.6975,2.159637,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.7302,2.199631,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.7642,2.239624,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004125.7979,2.279617,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
