sample,frame_ms
346,6.670699
347,6.653699
348,3.377700
349,6.630903
350,6.651601
351,3.367000
352,6.647201
353,6.668998
354,3.347796
355,6.658603
356,6.633702
357,3.379698
358,6.637401
359,6.657100
360,3.370699
361,6.642198
362,6.658603
363,3.474298
364,9.849100
365,3.368304
366,33.319800
367,6.650900
368,6.677700
369,3.330003
370,6.692900
371,6.639498
372,3.339498
373,6.682199
374,6.629004
375,3.383794
376,6.657604
377,6.641397
378,3.359800
379,6.644799
380,3.334304
381,6.675900
382,6.646896
383,3.381902
384,6.640200
385,3.335700
386,6.658801
387,6.647300
388,3.357596
389,6.664002
390,6.652204
391,3.345699
392,6.682802
393,6.624100
394,3.388499
395,6.640200
396,6.646301
397,3.373498
398,6.648101
399,6.664498
400,3.347003
401,6.672300
402,3.329996
403,6.658801
404,6.645897
405,3.366801
406,6.614002
407,3.362401
408,6.659099
409,6.649100
410,3.359198
411,6.673505
412,6.636097
413,3.342801
414,6.672903
415,6.643601
416,3.363400
417,6.678897
418,6.631796
419,3.338202
420,6.674405
421,6.650397
422,3.356902
423,6.661402
424,6.655896
425,3.358199
426,6.664703
427,3.329996
428,6.661805
429,6.647300
430,3.359694
431,6.651502
432,6.641298
433,3.365901
434,6.661104
435,6.652997
436,3.334000
437,6.677600
438,6.645500
439,6.682596
440,3.360204
441,6.638102
442,6.666100
443,3.350099
444,6.654996
445,6.658900
446,3.368403
447,6.643601
448,6.648398
449,3.348101
450,6.658702
451,6.664194
452,3.375000
453,6.634701
454,6.661303
455,3.370096
456,6.647605
457,6.640498
458,3.361798
459,6.659800
460,6.650801
461,3.358999
462,6.648200
463,6.646705
464,3.361196
465,6.643403
466,6.680896
467,3.349199
468,6.631902
469,6.671301
470,3.352898
471,6.653302
472,6.667198
473,3.338003
474,6.668899
475,6.653798
476,3.330003
477,6.675801
478,6.667099
479,3.341900
480,6.681696
481,6.637203
482,3.333397
483,6.668303
484,6.659503
485,3.374695
486,6.646804
487,6.644494
488,3.374801
489,6.628005
490,6.668700
491,3.329996
492,6.671804
493,3.358900
494,6.645295
495,3.345805
496,6.633595
497,3.368800
498,6.647902
499,3.329996
500,6.652105
501,3.360296
502,6.661303
503,3.356902
504,6.625099
505,3.343800
506,6.652197
507,3.369501
508,6.638201
509,6.680201
510,3.347201
511,6.656696
512,6.656101
513,3.346301
514,6.679500
515,3.330003
516,6.655095
517,6.649703
518,3.356399
519,6.663301
520,6.647499
521,3.354804
522,6.644700
523,6.658900
524,3.355095
525,6.673101
526,6.652700
527,3.355499
528,6.651800
529,6.657703
530,3.353798
531,6.671903
532,6.637302
533,3.361898
534,6.651197
535,3.344203
536,6.664102
537,6.630796
538,3.368304
539,6.661997
540,6.655697
541,3.341801
542,6.665901
543,6.649299
544,3.360700
545,6.647902
546,6.668998
547,3.342404
548,6.636295
549,3.397499
550,6.632405
551,6.652997
552,3.339498
553,6.669799
554,6.656505
555,3.329996
556,6.679400
557,3.337401
558,6.635601
559,3.352700
560,6.648803
561,3.336600
562,6.671698
563,3.367099
564,6.630301
565,3.346698
566,6.697605
567,3.329996
568,6.644104
569,6.654500
570,3.354096
571,6.670104
572,3.329996
573,6.645706
574,6.673795
575,3.350000
576,6.635601
577,6.664300
578,3.347605
579,6.669097
580,6.664201
581,3.355598
582,6.629103
583,3.360296
584,6.644402
585,6.673101
586,3.329996
587,6.679904
588,6.656696
589,3.335402
590,6.672803
591,3.329996
592,6.679500
593,3.330003
594,6.637897
595,3.345599
596,6.650602
597,3.346003
598,6.647194
599,10.024100
600,3.333801
601,6.659899
602,3.334899
603,6.647902
604,3.354202
605,6.665299
606,3.330003
607,6.658794
608,3.359304
609,6.659099
610,3.330003
611,6.648696
612,3.354698
613,6.644302
614,3.343700
615,6.655003
616,3.371599
617,6.633595
618,3.359899
619,6.637904
620,3.351602
621,6.640101
622,3.364300
623,6.637500
624,3.345500
625,6.656094
626,3.341305
627,6.661295
628,3.349702
629,6.653501
630,3.336097
631,6.663400
632,3.371903
633,6.634198
634,3.344501
635,6.640299
636,3.364498
637,6.642404
638,3.366801
639,6.632795
640,3.337202
641,6.656902
642,3.368098
643,6.632504
644,3.361494
645,6.639803
646,3.375503
647,6.639194
648,6.659906
649,3.336798
650,6.678699
651,6.660402
652,3.337394
653,6.698406
654,6.610395
655,3.369905
656,6.639597
657,3.354301
658,6.636501
659,3.349795
660,6.650503
661,3.359701
662,6.635501
663,3.390094
664,6.608603
665,3.383298
666,6.617205
667,3.359099
668,6.663599
669,6.682497
670,3.343700
671,6.628203
672,3.352303
673,6.648094
674,6.670607
675,3.345295
676,6.664803
677,6.669898
678,3.330003
679,6.644700
680,3.347102
681,6.670096
682,6.649703
683,3.359800
684,6.678600
685,6.636196
686,3.335204
687,6.690901
688,6.646599
689,10.018200
690,3.330003
