time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
26.2641515438445,14.21761,1,0,1,3,0,1,1,0,1,0.12,5.552156,0,0,0,2,0,1,0.5554986,0.9322259,-7.451461,0.9078137,4.24043,0.8204199,-5.551339,0,63925003125.1221
26.330152764339,14.2776,1,0,1,3,0,1,1,0,1,0.12,5.485488,0,0,0,2,0,1,0.5554969,0.932232,-7.451463,0.8411458,4.24043,0.8204199,-5.551339,0,63925003125.1889
26.3961602213047,14.33759,1,0,1,3,0,1,1,0,1,0.12,5.418821,0,0,0,2,0,1,0.5554948,0.9322398,-7.451465,0.774478,4.24043,0.8204199,-5.551339,0,63925003125.2552
26.4621922313794,14.39758,1,0,1,3,0,1,1,0,1,0.12,5.352117,0,0,0,2,0,1,0.5554926,0.9322482,-7.451467,0.7077731,4.24043,0.8204199,-5.551339,0,63925003125.3222
26.528193354141,14.45757,1,0,1,3,0,1,1,0,1,0.12,5.285448,0,0,0,2,0,1,0.5554906,0.9322558,-7.451469,0.6411045,4.24043,0.8204199,-5.551339,0,63925003125.3881
26.5941951720975,14.51756,1,0,1,3,0,1,1,0,1,0.12,5.21878,0,0,0,2,0,1,0.5554888,0.9322626,-7.451471,0.5744362,4.24043,0.8204199,-5.551339,0,63925003125.4551
26.6602039143443,14.59755,1,0,1,3,0,1,1,0,1,0.12,5.152112,0,0,0,2,0,1,0.5554873,0.9322682,-7.451472,0.507768,4.24043,0.8204199,-5.551339,0,63925003125.5215
26.7262048416398,14.63754,1,0,1,3,0,1,1,0,1,0.12,5.085436,0,0,0,2,0,1,0.555486,0.9322729,-7.451474,0.4410929,4.24043,0.8204199,-5.551339,0,63925003125.5887
26.792557417769,14.69753,1,0,1,3,0,1,1,0,1,0.12,5.018414,0,0,0,2,0,1,0.5554851,0.9322764,-7.451474,0.3740703,4.24043,0.8204199,-5.551339,0,63925003125.6552
26.8585588355735,14.77752,1,0,1,3,0,1,1,0,1,0.12,4.951746,0,0,0,2,0,1,0.5554843,0.9322792,-7.451475,0.3074024,4.24043,0.8204199,-5.551339,0,63925003125.7226
26.9246341100149,14.83751,1,0,1,3,0,1,1,0,1,0.12,4.885003,0,0,0,2,0,1,0.5554838,0.9322813,-7.451476,0.2406594,4.24043,0.8204199,-5.551339,0,63925003125.7891
26.9906356273964,14.8975,1,0,1,3,0,1,1,0,1,0.12,4.818336,0,0,0,2,0,1,0.5554833,0.9322829,-7.451476,0.1739915,4.24043,0.8204199,-5.551339,0,63925003125.8552
27.056637640819,14.97749,1,0,1,3,0,1,1,0,1,0.12,4.751667,0,0,0,2,0,1,0.555483,0.9322839,-7.451477,0.1073228,4.24043,0.8204199,-5.551339,0,63925003125.9224
27.1226390567794,15.05747,1,0,1,3,0,1,1,0,1,0.12,4.684999,0,0,0,2,0,1,0.5554828,0.9322848,-7.451477,0.04065458,4.24043,0.8204199,-5.551339,0,63925003125.9895
27.1886435467191,15.11746,1,0,1,3,0,1,1,0,1,0.12,4.618328,0,0,0,2,0,1,0.5554827,0.9322852,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.0553
27.2546450622566,15.19745,1,0,1,3,0,1,1,0,1,0.12,4.55166,0,0,0,2,0,1,0.5554826,0.9322856,-7.451477,0,4.24043,0.8204199,-5.551339,0,63925003126.1226
