time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
32.000112357835,22.69619,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.2662
32.0667796546283,22.75618,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.3323
32.133448264456,22.81617,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.3998
32.2001170955847,22.89616,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.4657
32.2668109698842,22.95615,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.5324
32.3334785752992,23.03613,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.5994
32.4001652807991,23.11612,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.6653
32.4668329819726,23.17611,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.7331
32.5335004876802,23.2361,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.7992
32.6001681853334,23.31609,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.8666
32.6668355953197,23.37608,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.9326
32.7335032047207,23.43607,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001127.9996
32.8001705971422,23.51605,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.0657
32.8668377984564,23.57604,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.132
32.9335051027748,23.63603,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.1993
32.9998393588575,23.69602,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.2662
33.0502951807218,23.73602,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.3167
33.1169623817566,23.79601,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.3825
33.1836310512262,23.87599,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.45
33.2503004179957,23.93598,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.5168
33.3169676151748,23.99597,2,0,1,2,0,1,1,15,1,0.009999998,-1,0,0,0,0,0,1,0.5647082,1.176825,-7.442726,0,0,63925001128.5823
